"","X","CRUISE_NAME","STATION","CAST","LATITUDE","LONGITUDE","PLANKTON_STRATUM","GEAR_VOLUME_FILTERED","SAMPLE_SPLIT_FACTOR","EVENT_DATE","TIME","DAY","MONTH","YEAR","HOUR","MINUTE","DEPTH","NET_MAX_DEPTH","VOLUME_100M3","ZOO_ALIQUOT","TAXA_004","TAXA_NAME","ITIS_TAXON","ITIS_TSN","CONC_100M3","ZOOPLANKTON_COUNT","ZOO_STAGE_000","ZOO_STAGE_024","ZOO_STAGE_023","ZOO_STAGE_022","ZOO_STAGE_021","ZOO_STAGE_020","ZOO_STAGE_030","ZOO_STAGE_029","ZOO_STAGE_028","ZOO_STAGE_013","ZOO_STAGE_999","ADULT_CONC","C5_CONC","C4_CONC","C3_CONC","C2_CONC","C1_CONC","CRYTOPIA_CONC","FURCILIA_CONC","CALYPTOPIS_CONC","NAUPLIUS_CONC","UNKNOWN_CONC","PRIMARY_FLAG","SECONDARY_FLAG","abundance_10m2","ADULT_10m2","C5_10m2","C4_10m2","C3_10m2","C2_10m2","C1_10m2","crytopia_10m2","furcilia_10m2","calyptosis_10m2","nauplius_10m2","unknown_10m2"
"1206",1206,"EN687","10",7,39.9205,-70.914,60,5031.434,0.75,"31-JUL-22","07:25:29",31,7,2022,7,25,494,160,0.72,64,157,"Clausocalanus arcuicornis",NA,NA,147.55,87,87,0,0,0,0,0,0,0,0,0,0,147.5523678,0,0,0,0,0,0,0,0,0,0,1,"",2360.83788438843,2360.83788438843,0,0,0,0,0,0,0,0,0,0
"1207",1207,"EN687","10",7,39.9205,-70.914,60,5031.434,0.75,"31-JUL-22","07:25:29",31,7,2022,7,25,494,160,0.72,64,105,"Metridia lucens",NA,NA,5.09,3,1,2,0,0,0,0,0,0,0,0,0,1.696004227,3.392008455,0,0,0,0,0,0,0,0,0,1,"",81.4082029099457,27.1360676366486,54.2721352732972,0,0,0,0,0,0,0,0,0
"1208",1208,"EN687","11",10,39.784,-70.8922,60,3985.744,0.75,"31-JUL-22","16:53:19",31,7,2022,16,53,1700,269,0.33,32,218,"Sagitta",NA,NA,18.2,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"",489.531356420951,0,0,0,0,0,0,0,0,0,0,0
"1209",1209,"EN687","11",10,39.784,-70.8922,60,3985.744,0.75,"31-JUL-22","16:53:19",31,7,2022,16,53,1700,269,0.33,32,300,"Thecosomata",NA,NA,1.07,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"",28.7959621424089,0,0,0,0,0,0,0,0,0,0,0
"1210",1210,"EN687","11",10,39.784,-70.8922,60,3985.744,0.75,"31-JUL-22","16:53:19",31,7,2022,16,53,1700,269,0.33,32,3600,"Ostracoda",NA,NA,2.14,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"",57.5919242848177,0,0,0,0,0,0,0,0,0,0,0
"1211",1211,"EN687","11",10,39.784,-70.8922,60,3985.744,0.75,"31-JUL-22","16:53:19",31,7,2022,16,53,1700,269,0.33,32,457,"Hyperiidea",NA,NA,3.21,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"",86.3878864272266,0,0,0,0,0,0,0,0,0,0,0
"1212",1212,"EN687","11",10,39.784,-70.8922,60,3985.744,0.75,"31-JUL-22","16:53:19",31,7,2022,16,53,1700,269,0.33,32,700,"Appendicularia",NA,NA,4.28,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"",115.183848569635,0,0,0,0,0,0,0,0,0,0,0
"1213",1213,"EN687","11",10,39.784,-70.8922,60,3985.744,0.75,"31-JUL-22","16:53:19",31,7,2022,16,53,1700,269,0.33,32,153,"Temora stylifera",NA,NA,1.07,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"",28.7959621424089,0,0,0,0,0,0,0,0,0,0,0
"1214",1214,"EN687","11",10,39.784,-70.8922,60,3985.744,0.75,"31-JUL-22","16:53:19",31,7,2022,16,53,1700,269,0.33,32,4057,"Pleuromamma",NA,NA,229.08,214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"",6162.3358984755,0,0,0,0,0,0,0,0,0,0,0
"1215",1215,"EN687","11",10,39.784,-70.8922,60,3985.744,0.75,"31-JUL-22","16:53:19",31,7,2022,16,53,1700,269,0.33,32,138,"Oithona",NA,NA,24.62,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"",662.307129275404,0,0,0,0,0,0,0,0,0,0,0
"1216",1216,"EN687","11",10,39.784,-70.8922,60,3985.744,0.75,"31-JUL-22","16:53:19",31,7,2022,16,53,1700,269,0.33,32,4108,"Neocalanus",NA,NA,10.7,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"",287.959621424089,0,0,0,0,0,0,0,0,0,0,0
"1217",1217,"EN687","11",10,39.784,-70.8922,60,3985.744,0.75,"31-JUL-22","16:53:19",31,7,2022,16,53,1700,269,0.33,32,4007,"Lucicutia",NA,NA,2.14,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"",57.5919242848177,0,0,0,0,0,0,0,0,0,0,0
"1218",1218,"EN687","11",10,39.784,-70.8922,60,3985.744,0.75,"31-JUL-22","16:53:19",31,7,2022,16,53,1700,269,0.33,32,180,"Eucalanus",NA,NA,1.07,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"",28.7959621424089,0,0,0,0,0,0,0,0,0,0,0
"1219",1219,"EN687","11",10,39.784,-70.8922,60,3985.744,0.75,"31-JUL-22","16:53:19",31,7,2022,16,53,1700,269,0.33,32,4045,"Corycaeidae",NA,NA,1.07,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"",28.7959621424089,0,0,0,0,0,0,0,0,0,0,0
"1220",1220,"EN687","11",10,39.784,-70.8922,60,3985.744,0.75,"31-JUL-22","16:53:19",31,7,2022,16,53,1700,269,0.33,32,4064,"Clausocalanus furcatus",NA,NA,6.42,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"",172.775772854453,0,0,0,0,0,0,0,0,0,0,0
"1221",1221,"EN687","11",10,39.784,-70.8922,60,3985.744,0.75,"31-JUL-22","16:53:19",31,7,2022,16,53,1700,269,0.33,32,4098,"Clausocalanus",NA,NA,7.49,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"",201.571734996862,0,0,0,0,0,0,0,0,0,0,0
"1222",1222,"EN687","11",10,39.784,-70.8922,60,3985.744,0.75,"31-JUL-22","16:53:19",31,7,2022,16,53,1700,269,0.33,32,4020,"Centropages bradyi",NA,NA,2.14,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"",57.5919242848177,0,0,0,0,0,0,0,0,0,0,0
"1223",1223,"EN687","11",10,39.784,-70.8922,60,3985.744,0.75,"31-JUL-22","16:53:19",31,7,2022,16,53,1700,269,0.33,32,4061,"Aetideidae",NA,NA,2.14,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"",57.5919242848177,0,0,0,0,0,0,0,0,0,0,0
"1224",1224,"EN687","11",10,39.784,-70.8922,60,3985.744,0.75,"31-JUL-22","16:53:19",31,7,2022,16,53,1700,269,0.33,32,4027,"Acartia",NA,NA,107.05,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"",2879.59621424089,0,0,0,0,0,0,0,0,0,0,0
"1225",1225,"EN687","11",10,39.784,-70.8922,60,3985.744,0.75,"31-JUL-22","16:53:19",31,7,2022,16,53,1700,269,0.33,32,2019,"Nematoscelis megalops",NA,NA,1.07,1,1,0,0,0,0,0,0,0,0,0,0,1.070481864,0,0,0,0,0,0,0,0,0,0,1,"",28.7959621424089,28.7959621424089,0,0,0,0,0,0,0,0,0,0
"1226",1226,"EN687","11",10,39.784,-70.8922,60,3985.744,0.75,"31-JUL-22","16:53:19",31,7,2022,16,53,1700,269,0.33,32,143,"Nannocalanus minor",NA,NA,2.14,2,1,1,0,0,0,0,0,0,0,0,0,1.070481864,1.070481864,0,0,0,0,0,0,0,0,0,1,"",57.5919242848177,28.7959621424089,28.7959621424089,0,0,0,0,0,0,0,0,0
"1227",1227,"EN687","11",10,39.784,-70.8922,60,3985.744,0.75,"31-JUL-22","16:53:19",31,7,2022,16,53,1700,269,0.33,32,103,"Centropages typicus",NA,NA,3.21,3,2,1,0,0,0,0,0,0,0,0,0,2.140963728,1.070481864,0,0,0,0,0,0,0,0,0,1,"",86.3878864272266,57.5919242848177,28.7959621424089,0,0,0,0,0,0,0,0,0
"1228",1228,"EN687","11",10,39.784,-70.8922,60,3985.744,0.75,"31-JUL-22","16:53:19",31,7,2022,16,53,1700,269,0.33,32,3400,"Thaliacea",NA,NA,2.14,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"",57.5919242848177,0,0,0,0,0,0,0,0,0,0,0
"1229",1229,"EN687","11",10,39.784,-70.8922,60,3985.744,0.75,"31-JUL-22","16:53:19",31,7,2022,16,53,1700,269,0.33,32,1800,"Siphonophora",NA,NA,1.07,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"",28.7959621424089,0,0,0,0,0,0,0,0,0,0,0
"1230",1230,"EN687","11",10,39.784,-70.8922,60,3985.744,0.75,"31-JUL-22","16:53:19",31,7,2022,16,53,1700,269,0.33,32,2500,"Polychaeta",NA,NA,1.07,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"",28.7959621424089,0,0,0,0,0,0,0,0,0,0,0
"1231",1231,"EN687","9",13,40.0924,-70.875,18,2717.678,0.75,"01-AUG-22","08:26:47",1,8,2022,8,26,150,132,1.13,32,101,"Calanus finmarchicus",NA,NA,4.71,3,0,2,1,0,0,0,0,0,0,0,0,0,3.139935391,1.569967695,0,0,0,0,0,0,0,0,1,"",62.170720740279,0,41.447147160186,20.723573580093,0,0,0,0,0,0,0,0
"1232",1232,"EN687","9",13,40.0924,-70.875,18,2717.678,0.75,"01-AUG-22","08:26:47",1,8,2022,8,26,150,132,1.13,32,218,"Sagitta",NA,NA,21.98,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"",290.130030121302,0,0,0,0,0,0,0,0,0,0,0
"1233",1233,"EN687","9",13,40.0924,-70.875,18,2717.678,0.75,"01-AUG-22","08:26:47",1,8,2022,8,26,150,132,1.13,32,157,"Clausocalanus arcuicornis",NA,NA,172.7,110,108,2,0,0,0,0,0,0,0,0,0,169.5565111,3.139935391,0,0,0,0,0,0,0,0,0,1,"",2279.59309381023,2238.14594665004,41.447147160186,0,0,0,0,0,0,0,0,0
"1234",1234,"EN687","9",13,40.0924,-70.875,18,2717.678,0.75,"01-AUG-22","08:26:47",1,8,2022,8,26,150,132,1.13,32,105,"Metridia lucens",NA,NA,37.68,24,5,16,2,1,0,0,0,0,0,0,0,7.849838477,25.11948313,3.139935391,1.569967695,0,0,0,0,0,0,0,1,"",497.365765922232,103.617867900465,331.577177281488,41.447147160186,20.723573580093,0,0,0,0,0,0,0
"1235",1235,"EN687","9",13,40.0924,-70.875,18,2717.678,0.75,"01-AUG-22","08:26:47",1,8,2022,8,26,150,132,1.13,32,143,"Nannocalanus minor",NA,NA,7.85,5,3,1,0,0,0,0,0,0,0,0,1,4.709903086,1.569967695,0,0,0,0,0,0,0,0,1.569967695,1,"",103.617867900465,62.170720740279,20.723573580093,0,0,0,0,0,0,0,0,20.723573580093
"1236",1236,"EN687","9",13,40.0924,-70.875,18,2717.678,0.75,"01-AUG-22","08:26:47",1,8,2022,8,26,150,132,1.13,32,135,"Paracalanus parvus",NA,NA,3.14,2,2,0,0,0,0,0,0,0,0,0,0,3.139935391,0,0,0,0,0,0,0,0,0,0,1,"",41.447147160186,41.447147160186,0,0,0,0,0,0,0,0,0,0
"1237",1237,"EN687","9",13,40.0924,-70.875,18,2717.678,0.75,"01-AUG-22","08:26:47",1,8,2022,8,26,150,132,1.13,32,102,"Pseudocalanus minutus",NA,NA,4.71,3,2,0,0,0,0,0,0,0,0,0,1,3.139935391,0,0,0,0,0,0,0,0,0,1.569967695,1,"",62.170720740279,41.447147160186,0,0,0,0,0,0,0,0,0,20.723573580093
"1238",1238,"EN687","9",13,40.0924,-70.875,18,2717.678,0.75,"01-AUG-22","08:26:47",1,8,2022,8,26,150,132,1.13,32,104,"Temora longicornis",NA,NA,1.57,1,1,0,0,0,0,0,0,0,0,0,0,1.569967695,0,0,0,0,0,0,0,0,0,0,1,"",20.723573580093,20.723573580093,0,0,0,0,0,0,0,0,0,0
"1239",1239,"EN687","9",13,40.0924,-70.875,18,2717.678,0.75,"01-AUG-22","08:26:47",1,8,2022,8,26,150,132,1.13,32,2006,"Euphausia krohnii",NA,NA,7.85,5,5,0,0,0,0,0,0,0,0,0,0,7.849838477,0,0,0,0,0,0,0,0,0,0,1,"",103.617867900465,103.617867900465,0,0,0,0,0,0,0,0,0,0
"1240",1240,"EN687","9",13,40.0924,-70.875,18,2717.678,0.75,"01-AUG-22","08:26:47",1,8,2022,8,26,150,132,1.13,32,2012,"Thysanoessa gregaria",NA,NA,17.27,11,11,0,0,0,0,0,0,0,0,0,0,17.26964465,0,0,0,0,0,0,0,0,0,0,1,"",227.959309381023,227.959309381023,0,0,0,0,0,0,0,0,0,0
"1241",1241,"EN687","9",13,40.0924,-70.875,18,2717.678,0.75,"01-AUG-22","08:26:47",1,8,2022,8,26,150,132,1.13,32,4061,"Aetideidae",NA,NA,1.57,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"",20.723573580093,0,0,0,0,0,0,0,0,0,0,0
"1242",1242,"EN687","9",13,40.0924,-70.875,18,2717.678,0.75,"01-AUG-22","08:26:47",1,8,2022,8,26,150,132,1.13,32,146,"Mecynocera clausi",NA,NA,1.57,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"",20.723573580093,0,0,0,0,0,0,0,0,0,0,0
"1243",1243,"EN687","9",13,40.0924,-70.875,18,2717.678,0.75,"01-AUG-22","08:26:47",1,8,2022,8,26,150,132,1.13,32,4108,"Neocalanus",NA,NA,28.26,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"",373.024324441674,0,0,0,0,0,0,0,0,0,0,0
"1244",1244,"EN687","9",13,40.0924,-70.875,18,2717.678,0.75,"01-AUG-22","08:26:47",1,8,2022,8,26,150,132,1.13,32,138,"Oithona",NA,NA,189.97,121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"",2507.55240319125,0,0,0,0,0,0,0,0,0,0,0
"1245",1245,"EN687","9",13,40.0924,-70.875,18,2717.678,0.75,"01-AUG-22","08:26:47",1,8,2022,8,26,150,132,1.13,32,4057,"Pleuromamma",NA,NA,26.69,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"",352.300750861581,0,0,0,0,0,0,0,0,0,0,0
"1246",1246,"EN687","9",13,40.0924,-70.875,18,2717.678,0.75,"01-AUG-22","08:26:47",1,8,2022,8,26,150,132,1.13,32,176,"Pleuromamma borealis",NA,NA,3.14,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"",41.447147160186,0,0,0,0,0,0,0,0,0,0,0
"1247",1247,"EN687","9",13,40.0924,-70.875,18,2717.678,0.75,"01-AUG-22","08:26:47",1,8,2022,8,26,150,132,1.13,32,4100,"Rhincalanus",NA,NA,1.57,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"",20.723573580093,0,0,0,0,0,0,0,0,0,0,0
"1248",1248,"EN687","9",13,40.0924,-70.875,18,2717.678,0.75,"01-AUG-22","08:26:47",1,8,2022,8,26,150,132,1.13,32,4175,"Ctenocalanus vanus",NA,NA,1.57,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"",20.723573580093,0,0,0,0,0,0,0,0,0,0,0
"1249",1249,"EN687","9",13,40.0924,-70.875,18,2717.678,0.75,"01-AUG-22","08:26:47",1,8,2022,8,26,150,132,1.13,32,1000,"Brachyura",NA,NA,1.57,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"",20.723573580093,0,0,0,0,0,0,0,0,0,0,0
"1250",1250,"EN687","9",13,40.0924,-70.875,18,2717.678,0.75,"01-AUG-22","08:26:47",1,8,2022,8,26,150,132,1.13,32,200,"Chaetognatha",NA,NA,6.28,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"",82.894294320372,0,0,0,0,0,0,0,0,0,0,0
"1251",1251,"EN687","9",13,40.0924,-70.875,18,2717.678,0.75,"01-AUG-22","08:26:47",1,8,2022,8,26,150,132,1.13,32,500,"Decapoda",NA,NA,3.14,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"",41.447147160186,0,0,0,0,0,0,0,0,0,0,0
"1252",1252,"EN687","9",13,40.0924,-70.875,18,2717.678,0.75,"01-AUG-22","08:26:47",1,8,2022,8,26,150,132,1.13,32,2000,"Euphausiacea",NA,NA,4.71,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"",62.170720740279,0,0,0,0,0,0,0,0,0,0,0
"1253",1253,"EN687","9",13,40.0924,-70.875,18,2717.678,0.75,"01-AUG-22","08:26:47",1,8,2022,8,26,150,132,1.13,32,457,"Hyperiidea",NA,NA,219.8,140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"",2901.30030121302,0,0,0,0,0,0,0,0,0,0,0
"1254",1254,"EN687","9",13,40.0924,-70.875,18,2717.678,0.75,"01-AUG-22","08:26:47",1,8,2022,8,26,150,132,1.13,32,3600,"Ostracoda",NA,NA,1.57,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"",20.723573580093,0,0,0,0,0,0,0,0,0,0,0
"1255",1255,"EN687","9",13,40.0924,-70.875,18,2717.678,0.75,"01-AUG-22","08:26:47",1,8,2022,8,26,150,132,1.13,32,103,"Centropages typicus",NA,NA,9.42,6,4,2,0,0,0,0,0,0,0,0,0,6.279870782,3.139935391,0,0,0,0,0,0,0,0,0,1,"",124.341441480558,82.894294320372,41.447147160186,0,0,0,0,0,0,0,0,0
"1256",1256,"EN687","8",16,40.1473,-70.7749,18,1933.784,0.75,"01-AUG-22","13:59:37",1,8,2022,13,59,134,133,0.76,16,2000,"Euphausiacea",NA,NA,11.03,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,"Hit bottom",146.724418721705,0,0,0,0,0,0,0,0,0,0,0
"1257",1257,"EN687","8",16,40.1473,-70.7749,18,1933.784,0.75,"01-AUG-22","13:59:37",1,8,2022,13,59,134,133,0.76,16,1100,"Gastropoda",NA,NA,2.21,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,"Hit bottom",29.344883744341,0,0,0,0,0,0,0,0,0,0,0
"1258",1258,"EN687","8",16,40.1473,-70.7749,18,1933.784,0.75,"01-AUG-22","13:59:37",1,8,2022,13,59,134,133,0.76,16,457,"Hyperiidea",NA,NA,25.37,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,"Hit bottom",337.466163059921,0,0,0,0,0,0,0,0,0,0,0
"1259",1259,"EN687","8",16,40.1473,-70.7749,18,1933.784,0.75,"01-AUG-22","13:59:37",1,8,2022,13,59,134,133,0.76,16,218,"Sagitta",NA,NA,13.24,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,"Hit bottom",176.069302466046,0,0,0,0,0,0,0,0,0,0,0
"1260",1260,"EN687","8",16,40.1473,-70.7749,18,1933.784,0.75,"01-AUG-22","13:59:37",1,8,2022,13,59,134,133,0.76,16,1800,"Siphonophora",NA,NA,1.1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,"Hit bottom",14.6724418721705,0,0,0,0,0,0,0,0,0,0,0
"1261",1261,"EN687","8",16,40.1473,-70.7749,18,1933.784,0.75,"01-AUG-22","13:59:37",1,8,2022,13,59,134,133,0.76,16,103,"Centropages typicus",NA,NA,105.91,96,93,3,0,0,0,0,0,0,0,0,0,102.596774,3.309573355,0,0,0,0,0,0,0,0,0,3,"Hit bottom",1408.55441972837,1364.53709411185,44.0173256165115,0,0,0,0,0,0,0,0,0
"1262",1262,"EN687","8",16,40.1473,-70.7749,18,1933.784,0.75,"01-AUG-22","13:59:37",1,8,2022,13,59,134,133,0.76,16,157,"Clausocalanus arcuicornis",NA,NA,75.02,68,62,6,0,0,0,0,0,0,0,0,0,68.39784933,6.619146709,0,0,0,0,0,0,0,0,0,3,"Hit bottom",997.726047307593,909.69139607457,88.0346512330229,0,0,0,0,0,0,0,0,0
"1263",1263,"EN687","8",16,40.1473,-70.7749,18,1933.784,0.75,"01-AUG-22","13:59:37",1,8,2022,13,59,134,133,0.76,16,105,"Metridia lucens",NA,NA,50.75,46,10,15,17,4,0,0,0,0,0,0,0,11.03191118,16.54786677,18.75424901,4.412764473,0,0,0,0,0,0,0,3,"Hit bottom",674.932326119842,146.724418721705,220.086628082557,249.431511826898,58.6897674886819,0,0,0,0,0,0,0
"1264",1264,"EN687","8",16,40.1473,-70.7749,18,1933.784,0.75,"01-AUG-22","13:59:37",1,8,2022,13,59,134,133,0.76,16,143,"Nannocalanus minor",NA,NA,13.24,12,6,5,0,0,0,0,0,0,0,0,1,6.619146709,5.515955591,0,0,0,0,0,0,0,0,1.103191118,3,"Hit bottom",176.069302466046,88.0346512330229,73.3622093608524,0,0,0,0,0,0,0,0,14.6724418721705
"1265",1265,"EN687","8",16,40.1473,-70.7749,18,1933.784,0.75,"01-AUG-22","13:59:37",1,8,2022,13,59,134,133,0.76,16,2006,"Euphausia krohnii",NA,NA,1.1,1,1,0,0,0,0,0,0,0,0,0,0,1.103191118,0,0,0,0,0,0,0,0,0,0,3,"Hit bottom",14.6724418721705,14.6724418721705,0,0,0,0,0,0,0,0,0,0
"1266",1266,"EN687","8",16,40.1473,-70.7749,18,1933.784,0.75,"01-AUG-22","13:59:37",1,8,2022,13,59,134,133,0.76,16,4027,"Acartia",NA,NA,1.1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,"Hit bottom",14.6724418721705,0,0,0,0,0,0,0,0,0,0,0
"1267",1267,"EN687","8",16,40.1473,-70.7749,18,1933.784,0.75,"01-AUG-22","13:59:37",1,8,2022,13,59,134,133,0.76,16,4061,"Aetideidae",NA,NA,1.1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,"Hit bottom",14.6724418721705,0,0,0,0,0,0,0,0,0,0,0
"1268",1268,"EN687","8",16,40.1473,-70.7749,18,1933.784,0.75,"01-AUG-22","13:59:37",1,8,2022,13,59,134,133,0.76,16,4129,"Calocalanus",NA,NA,1.1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,"Hit bottom",14.6724418721705,0,0,0,0,0,0,0,0,0,0,0
"1269",1269,"EN687","8",16,40.1473,-70.7749,18,1933.784,0.75,"01-AUG-22","13:59:37",1,8,2022,13,59,134,133,0.76,16,4042,"Candacia",NA,NA,1.1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,"Hit bottom",14.6724418721705,0,0,0,0,0,0,0,0,0,0,0
"1270",1270,"EN687","8",16,40.1473,-70.7749,18,1933.784,0.75,"01-AUG-22","13:59:37",1,8,2022,13,59,134,133,0.76,16,4020,"Centropages bradyi",NA,NA,1.1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,"Hit bottom",14.6724418721705,0,0,0,0,0,0,0,0,0,0,0
"1271",1271,"EN687","8",16,40.1473,-70.7749,18,1933.784,0.75,"01-AUG-22","13:59:37",1,8,2022,13,59,134,133,0.76,16,146,"Mecynocera clausi",NA,NA,2.21,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,"Hit bottom",29.344883744341,0,0,0,0,0,0,0,0,0,0,0
"1272",1272,"EN687","8",16,40.1473,-70.7749,18,1933.784,0.75,"01-AUG-22","13:59:37",1,8,2022,13,59,134,133,0.76,16,4108,"Neocalanus",NA,NA,14.34,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,"Hit bottom",190.741744338216,0,0,0,0,0,0,0,0,0,0,0
"1273",1273,"EN687","8",16,40.1473,-70.7749,18,1933.784,0.75,"01-AUG-22","13:59:37",1,8,2022,13,59,134,133,0.76,16,138,"Oithona",NA,NA,62.88,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,"Hit bottom",836.329186713718,0,0,0,0,0,0,0,0,0,0,0
"1274",1274,"EN687","8",16,40.1473,-70.7749,18,1933.784,0.75,"01-AUG-22","13:59:37",1,8,2022,13,59,134,133,0.76,16,4118,"Paracalanus",NA,NA,3.31,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,"Hit bottom",44.0173256165115,0,0,0,0,0,0,0,0,0,0,0
"1275",1275,"EN687","8",16,40.1473,-70.7749,18,1933.784,0.75,"01-AUG-22","13:59:37",1,8,2022,13,59,134,133,0.76,16,4057,"Pleuromamma",NA,NA,27.58,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,"Hit bottom",366.811046804262,0,0,0,0,0,0,0,0,0,0,0
"1276",1276,"EN687","8",16,40.1473,-70.7749,18,1933.784,0.75,"01-AUG-22","13:59:37",1,8,2022,13,59,134,133,0.76,16,4100,"Rhincalanus",NA,NA,1.1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,"Hit bottom",14.6724418721705,0,0,0,0,0,0,0,0,0,0,0
"1277",1277,"EN687","8",16,40.1473,-70.7749,18,1933.784,0.75,"01-AUG-22","13:59:37",1,8,2022,13,59,134,133,0.76,16,4066,"Scolecithricidae",NA,NA,1.1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,"Hit bottom",14.6724418721705,0,0,0,0,0,0,0,0,0,0,0
"1278",1278,"EN687","8",16,40.1473,-70.7749,18,1933.784,0.75,"01-AUG-22","13:59:37",1,8,2022,13,59,134,133,0.76,16,4175,"Ctenocalanus vanus",NA,NA,1.1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,"Hit bottom",14.6724418721705,0,0,0,0,0,0,0,0,0,0,0
